State,Regional_division,population,Article_Title,Revision_ID,article_quality
Indiana,East North Central,6833037,"Lizton, Indiana",1166206205,0
Indiana,East North Central,6833037,"Long Beach, Indiana",1166206274,0
Indiana,East North Central,6833037,"Losantville, Indiana",1166206307,0
Indiana,East North Central,6833037,"Lynn, Indiana",1166206565,0
Indiana,East North Central,6833037,"Lynnville, Indiana",1177322560,0
Indiana,East North Central,6833037,"Lyons, Indiana",1166206593,0
Indiana,East North Central,6833037,"Mackey, Indiana",1166422566,0
Indiana,East North Central,6833037,"Macy, Indiana",1166206624,0
Indiana,East North Central,6833037,"Marengo, Indiana",1172686240,0
Indiana,East North Central,6833037,"Markle, Indiana",1111390085,0
Indiana,East North Central,6833037,"Markleville, Indiana",1166207011,0
Indiana,East North Central,6833037,"Marshall, Indiana",1166207103,0
Indiana,East North Central,6833037,"Matthews, Indiana",1166207197,0
Indiana,East North Central,6833037,"Mauckport, Indiana",1166207205,0
Indiana,East North Central,6833037,"Mecca, Indiana",1166207399,0
Indiana,East North Central,6833037,"Medaryville, Indiana",1166207414,0
Indiana,East North Central,6833037,"Medora, Indiana",1166207440,0
Indiana,East North Central,6833037,"Mellott, Indiana",1166207476,0
Indiana,East North Central,6833037,"Mentone, Indiana",1174232601,0
Indiana,East North Central,6833037,"Meridian Hills, Indiana",1166207526,0
Indiana,East North Central,6833037,"Merom, Indiana",1132472859,0
Indiana,East North Central,6833037,"Michiana Shores, Indiana",1166207638,0
Indiana,East North Central,6833037,"Michigantown, Indiana",1166207651,0
Indiana,East North Central,6833037,"Milan, Indiana",1172291749,0
Indiana,East North Central,6833037,"Milford, Kosciusko County, Indiana",1166207802,0
Indiana,East North Central,6833037,"Millersburg, Indiana",1166207894,0
Indiana,East North Central,6833037,"Millhousen, Indiana",1174820800,0
Indiana,East North Central,6833037,"Milltown, Indiana",1166207965,0
Indiana,East North Central,6833037,"Milton, Indiana",1166208000,0
Indiana,East North Central,6833037,"Modoc, Indiana",1166208118,0
Indiana,East North Central,6833037,"Monon, Indiana",1166208170,0
Indiana,East North Central,6833037,"Monroe, Adams County, Indiana",1166208187,0
Indiana,East North Central,6833037,"Monroe City, Indiana",1166208181,0
Indiana,East North Central,6833037,"Monroeville, Indiana",1166208210,0
Indiana,East North Central,6833037,"Monrovia, Indiana",1166208211,0
Indiana,East North Central,6833037,"Monterey, Indiana",1148616402,0
Indiana,East North Central,6833037,"Montezuma, Indiana",1166208314,0
Indiana,East North Central,6833037,"Montgomery, Indiana",1166208322,0
Indiana,East North Central,6833037,"Mooreland, Indiana",1166208507,0
Indiana,East North Central,6833037,"Moores Hill, Indiana",1166208516,0
Indiana,East North Central,6833037,"Morgantown, Indiana",1172622695,0
Indiana,East North Central,6833037,"Morocco, Indiana",1166208567,0
Indiana,East North Central,6833037,"Morristown, Indiana",1166208602,0
Indiana,East North Central,6833037,"Mount Auburn, Indiana",1166208680,0
Indiana,East North Central,6833037,"Mount Ayr, Indiana",1166208682,0
Indiana,East North Central,6833037,"Mount Carmel, Indiana",1166208685,0
Indiana,East North Central,6833037,"Mount Etna, Indiana",1166208715,0
Indiana,East North Central,6833037,"Mount Summit, Indiana",1166208763,0
Indiana,East North Central,6833037,"Mulberry, Indiana",1166208835,0
Indiana,East North Central,6833037,"Napoleon, Indiana",1166208906,0
Indiana,East North Central,6833037,"Nashville, Indiana",1175897203,0
Indiana,East North Central,6833037,"New Amsterdam, Indiana",1166209008,0
Indiana,East North Central,6833037,"Newberry, Indiana",1166209402,0
Indiana,East North Central,6833037,"New Carlisle, Indiana",1177395754,0
Indiana,East North Central,6833037,"New Chicago, Indiana",1166209053,0
Indiana,East North Central,6833037,"New Harmony, Indiana",1176974785,0
Indiana,East North Central,6833037,"New Market, Indiana",1166209241,0
Indiana,East North Central,6833037,"New Middletown, Indiana",1166209271,0
Indiana,East North Central,6833037,"New Palestine, Indiana",1166209285,0
Indiana,East North Central,6833037,"New Pekin, Indiana",1166209288,0
Indiana,East North Central,6833037,"New Point, Indiana",1166209293,0
Indiana,East North Central,6833037,"Newport, Indiana",1177275997,0
Indiana,East North Central,6833037,"New Richmond, Indiana",1166209303,0
Indiana,East North Central,6833037,"New Ross, Indiana",1166209310,0
Indiana,East North Central,6833037,"Newtown, Indiana",1166209595,0
Indiana,East North Central,6833037,"North Crows Nest, Indiana",1166209707,0
Indiana,East North Central,6833037,"North Judson, Indiana",1166209741,0
Indiana,East North Central,6833037,"North Liberty, Indiana",1166209753,0
Indiana,East North Central,6833037,"North Salem, Indiana",1166209773,0
Indiana,East North Central,6833037,"North Webster, Indiana",1166209798,0
Indiana,East North Central,6833037,"Oaktown, Indiana",1166210063,0
Indiana,East North Central,6833037,"Odon, Indiana",1166210223,0
Indiana,East North Central,6833037,"Ogden Dunes, Indiana",1179502435,0
Indiana,East North Central,6833037,"Oldenburg, Indiana",1166210343,0
Indiana,East North Central,6833037,"Onward, Indiana",1166210460,0
Indiana,East North Central,6833037,"Oolitic, Indiana",1166210476,0
Indiana,East North Central,6833037,"Orestes, Indiana",1170236733,0
Indiana,East North Central,6833037,"Orland, Indiana",1166210639,0
Indiana,East North Central,6833037,"Osgood, Indiana",1166210727,0
Indiana,East North Central,6833037,"Otterbein, Indiana",1166210784,0
Indiana,East North Central,6833037,"Owensville, Indiana",1166210802,0
Indiana,East North Central,6833037,"Oxford, Indiana",1166210813,0
Indiana,East North Central,6833037,"Palmyra, Indiana",1166210881,0
Indiana,East North Central,6833037,"Paragon, Indiana",1166210935,0
Indiana,East North Central,6833037,"Parker City, Indiana",1166210951,0
Indiana,East North Central,6833037,"Patoka, Indiana",1166211012,0
Indiana,East North Central,6833037,"Patriot, Indiana",1145531033,0
Indiana,East North Central,6833037,"Pennville, Indiana",1166211151,0
Indiana,East North Central,6833037,"Perrysville, Indiana",1166211195,0
Indiana,East North Central,6833037,"Pierceton, Indiana",1166211299,0
Indiana,East North Central,6833037,"Pine Village, Indiana",1166211404,0
Indiana,East North Central,6833037,"Plainville, Indiana",1166229047,0
Indiana,East North Central,6833037,"Poneto, Indiana",1112678720,0
Indiana,East North Central,6833037,"Poseyville, Indiana",1166229297,0
Indiana,East North Central,6833037,"Pottawattamie Park, Indiana",1166229310,0
Indiana,East North Central,6833037,"Princes Lakes, Indiana",1019560872,0
Indiana,East North Central,6833037,"Redkey, Indiana",1166229692,0
Indiana,East North Central,6833037,"Remington, Indiana",1166229737,0
Indiana,East North Central,6833037,"Reynolds, Indiana",1166229785,0
Indiana,East North Central,6833037,"Richland City, Indiana",1149233830,0
Indiana,East North Central,6833037,"Ridgeville, Indiana",1166229910,0
Indiana,East North Central,6833037,"Riley, Indiana",1166229943,0
Indiana,East North Central,6833037,"River Forest, Indiana",1170225630,0
Indiana,East North Central,6833037,"Roachdale, Indiana",1166230053,0
Indiana,East North Central,6833037,"Roann, Indiana",1166230058,0
Indiana,East North Central,6833037,"Roanoke, Indiana",1166230062,0
Indiana,East North Central,6833037,"Rocky Ripple, Indiana",1178808344,0
Indiana,East North Central,6833037,"Rome City, Indiana",1166230226,0
Indiana,East North Central,6833037,"Rosedale, Indiana",1166230277,0
Indiana,East North Central,6833037,"Roseland, Indiana",1174672172,0
Indiana,East North Central,6833037,"Rossville, Indiana",1170391459,0
Indiana,East North Central,6833037,"Royal Center, Indiana",1166230359,0
Indiana,East North Central,6833037,"Russellville, Indiana",1162000663,0
Indiana,East North Central,6833037,"Russiaville, Indiana",1175368610,0
Indiana,East North Central,6833037,"St. Joe, Indiana",114305121,0
Indiana,East North Central,6833037,"St. Leon, Indiana",1166330219,0
Indiana,East North Central,6833037,"St. Paul, Indiana",1166330251,0
Indiana,East North Central,6833037,"Salamonia, Indiana",1166230561,0
Indiana,East North Central,6833037,"Saltillo, Indiana",1166230612,0
Indiana,East North Central,6833037,"Sandborn, Indiana",1113912812,0
Indiana,East North Central,6833037,"Saratoga, Indiana",1168112950,0
Indiana,East North Central,6833037,"Schneider, Indiana",1166230801,0
Indiana,East North Central,6833037,"Seelyville, Indiana",1166230940,0
Indiana,East North Central,6833037,"Selma, Indiana",1166230955,0
Indiana,East North Central,6833037,"Shadeland, Indiana",1166231051,0
Indiana,East North Central,6833037,"Shamrock Lakes, Indiana",1166231076,0
Indiana,East North Central,6833037,"Sharpsville, Indiana",1166231134,0
Indiana,East North Central,6833037,"Shelburn, Indiana",1166231153,0
Indiana,East North Central,6833037,"Shipshewana, Indiana",1167721984,0
Indiana,East North Central,6833037,"Shirley, Indiana",1166231243,0
Indiana,East North Central,6833037,"Shoals, Indiana",1150406533,0
Indiana,East North Central,6833037,"Sidney, Indiana",1170042369,0
Indiana,East North Central,6833037,"Silver Lake, Indiana",1166231358,0
Indiana,East North Central,6833037,"Somerville, Indiana",1148561079,0
Indiana,East North Central,6833037,"South Whitley, Indiana",1166329818,0
Indiana,East North Central,6833037,"Spiceland, Indiana",1166329931,0
Indiana,East North Central,6833037,"Spring Grove, Indiana",1166329971,0
Indiana,East North Central,6833037,"Spring Hill, Indiana",1166329977,0
Indiana,East North Central,6833037,"Spring Lake, Indiana",1166329986,0
Indiana,East North Central,6833037,"Springport, Indiana",1166330076,0
Indiana,East North Central,6833037,"Spurgeon, Indiana",1148574594,0
Indiana,East North Central,6833037,"State Line City, Indiana",1077515837,0
Indiana,East North Central,6833037,"Staunton, Indiana",1179094223,0
Indiana,East North Central,6833037,"Stilesville, Indiana",1166330487,0
Indiana,East North Central,6833037,"Stinesville, Indiana",1166330491,0
Indiana,East North Central,6833037,"Straughn, Indiana",1166330668,0
Indiana,East North Central,6833037,"Sulphur Springs, Indiana",1166330777,0
Indiana,East North Central,6833037,"Summitville, Indiana",1170255980,0
Indiana,East North Central,6833037,"Sunman, Indiana",1166330879,0
Indiana,East North Central,6833037,"Swayzee, Indiana",1171230592,0
Indiana,East North Central,6833037,"Sweetser, Indiana",1170273104,0
Indiana,East North Central,6833037,"Switz City, Indiana",1166330993,0
Indiana,East North Central,6833037,"Tennyson, Indiana",1170914115,0
Indiana,East North Central,6833037,"Thorntown, Indiana",1166331313,0
Indiana,East North Central,6833037,"Topeka, Indiana",1166331479,0
Indiana,East North Central,6833037,"Town of Pines, Indiana",1166331506,0
Indiana,East North Central,6833037,"Trafalgar, Indiana",1166331542,0
Indiana,East North Central,6833037,"Trail Creek, Indiana",1166331547,0
Indiana,East North Central,6833037,"Troy, Indiana",1170829763,0
Indiana,East North Central,6833037,"Ulen, Indiana",1166331835,0
Indiana,East North Central,6833037,"Uniondale, Indiana",1177388226,0
Indiana,East North Central,6833037,"Universal, Indiana",1166331938,0
Indiana,East North Central,6833037,"Utica, Indiana",1166331970,0
Indiana,East North Central,6833037,"Van Buren, Indiana",1166332010,0
Indiana,East North Central,6833037,"Vera Cruz, Indiana",1166332110,0
Indiana,East North Central,6833037,"Vernon, Indiana",1178763898,0
Indiana,East North Central,6833037,"Vevay, Indiana",1166332165,0
Indiana,East North Central,6833037,"Wakarusa, Indiana",1168601015,0
Indiana,East North Central,6833037,"Wallace, Indiana",1166332416,0
Indiana,East North Central,6833037,"Walton, Indiana",1166332507,0
Indiana,East North Central,6833037,"Wanatah, Indiana",1166332517,0
Indiana,East North Central,6833037,"Warren, Indiana",1166332593,0
Indiana,East North Central,6833037,"Warren Park, Indiana",1166332585,0
Indiana,East North Central,6833037,"Waveland, Indiana",1166332864,0
Indiana,East North Central,6833037,"Waynetown, Indiana",1166332907,0
Indiana,East North Central,6833037,"West Baden Springs, Indiana",1171483265,0
Indiana,East North Central,6833037,"West College Corner, Indiana",1152554566,0
Indiana,East North Central,6833037,"West Harrison, Indiana",1166333097,0
Indiana,East North Central,6833037,"West Lebanon, Indiana",1166333120,0
Indiana,East North Central,6833037,"Westport, Indiana",1166333363,0
Indiana,East North Central,6833037,"Wheatfield, Indiana",1175786046,0
Indiana,East North Central,6833037,"Wheatland, Indiana",1168760166,0
Indiana,East North Central,6833037,"Whitewater, Indiana",1166333601,0
Indiana,East North Central,6833037,"Wilkinson, Indiana",1166333665,0
Indiana,East North Central,6833037,"Williams Creek, Indiana",1166333686,0
Indiana,East North Central,6833037,"Williamsport, Indiana",1174315838,0
Indiana,East North Central,6833037,"Windfall City, Indiana",114406864,0
Indiana,East North Central,6833037,"Wingate, Indiana",1166334080,0
Indiana,East North Central,6833037,"Winslow, Indiana",1166334110,0
Indiana,East North Central,6833037,"Wolcott, Indiana",1166334189,0
Indiana,East North Central,6833037,"Wolcottville, Indiana",1166334196,0
Indiana,East North Central,6833037,"Woodlawn Heights, Indiana",1166334278,0
Indiana,East North Central,6833037,"Worthington, Indiana",1166334436,0
Indiana,East North Central,6833037,"Wynnedale, Indiana",1166334474,0
Indiana,East North Central,6833037,"Yeoman, Indiana",1166231594,0
Indiana,East North Central,6833037,"Zanesville, Indiana",1171168835,0
Kansas,West North Central,2937150,"Wichita, Kansas",1179871048,0
Kansas,West North Central,2937150,"Overland Park, Kansas",1176652573,0
Kansas,West North Central,2937150,"Kansas City, Kansas",1179424676,0
Kansas,West North Central,2937150,"Olathe, Kansas",1177738919,0
Kansas,West North Central,2937150,"Topeka, Kansas",1180371149,0
Kansas,West North Central,2937150,"Lawrence, Kansas",1180053803,0
Kansas,West North Central,2937150,"Shawnee, Kansas",1175259792,0
Kansas,West North Central,2937150,"Lenexa, Kansas",1174473888,0
Kansas,West North Central,2937150,"Manhattan, Kansas",1176153263,0
Kansas,West North Central,2937150,"Salina, Kansas",1178005850,0
Kansas,West North Central,2937150,"Hutchinson, Kansas",1178077645,0
Kansas,West North Central,2937150,"Leavenworth, Kansas",1174821802,0
Kansas,West North Central,2937150,"Leawood, Kansas",1170360990,0
Kansas,West North Central,2937150,"Garden City, Kansas",1176933312,0
Kansas,West North Central,2937150,"Dodge City, Kansas",1179944838,0
Kansas,West North Central,2937150,"Derby, Kansas",1175832285,0
Kansas,West North Central,2937150,"Emporia, Kansas",1176563688,0
Kansas,West North Central,2937150,"Gardner, Kansas",1176661405,0
Kansas,West North Central,2937150,"Prairie Village, Kansas",1180372058,0
Kansas,West North Central,2937150,"Junction City, Kansas",1174563795,0
Kansas,West North Central,2937150,"Hays, Kansas",1176577001,0
Kansas,West North Central,2937150,"Pittsburg, Kansas",1176445749,0
Kansas,West North Central,2937150,"Liberal, Kansas",1174800143,0
Kansas,West North Central,2937150,"Newton, Kansas",1176184457,0
Kansas,West North Central,2937150,"Andover, Kansas",1176026687,0
Kansas,West North Central,2937150,"Great Bend, Kansas",1175389119,0
Kansas,West North Central,2937150,"McPherson, Kansas",1176214308,0
Kansas,West North Central,2937150,"El Dorado, Kansas",1176173389,0
Kansas,West North Central,2937150,"Ottawa, Kansas",1170235437,0
Kansas,West North Central,2937150,"Arkansas City, Kansas",1176353877,0
Kansas,West North Central,2937150,"Winfield, Kansas",1176274014,0
Kansas,West North Central,2937150,"Haysville, Kansas",1165749502,0
Kansas,West North Central,2937150,"Lansing, Kansas",1171103218,0
Kansas,West North Central,2937150,"Merriam, Kansas",1170856620,0
Kansas,West North Central,2937150,"Atchison, Kansas",1177029908,0
Kansas,West North Central,2937150,"Mission, Kansas",1170857105,0
Kansas,West North Central,2937150,"Parsons, Kansas",1168027094,0
Kansas,West North Central,2937150,"Augusta, Kansas",1179999722,0
Kansas,West North Central,2937150,"Coffeyville, Kansas",1176334923,0
Kansas,West North Central,2937150,"Chanute, Kansas",1176325016,0
Kansas,West North Central,2937150,"Independence, Kansas",1176400817,0
Kansas,West North Central,2937150,"Park City, Kansas",1180116538,0
Kansas,West North Central,2937150,"Bel Aire, Kansas",1168331424,0
Kansas,West North Central,2937150,"Spring Hill, Kansas",1165902676,0
Kansas,West North Central,2937150,"Bonner Springs, Kansas",1166130943,0
Kansas,West North Central,2937150,"Wellington, Kansas",1176023606,0
Kansas,West North Central,2937150,"Fort Scott, Kansas",1176482501,0
Kansas,West North Central,2937150,"Valley Center, Kansas",1170866650,0
Kansas,West North Central,2937150,"Basehor, Kansas",1166174821,0
Kansas,West North Central,2937150,"Roeland Park, Kansas",1171108269,0
Kansas,West North Central,2937150,"Pratt, Kansas",1175880656,0
Kansas,West North Central,2937150,"Abilene, Kansas",1177607994,0
Kansas,West North Central,2937150,"Eudora, Kansas",1166165197,0
Kansas,West North Central,2937150,"Mulvane, Kansas",1176024274,0
Kansas,West North Central,2937150,"De Soto, Kansas",1167201227,0
Kansas,West North Central,2937150,"Ulysses, Kansas",1174485120,0
Kansas,West North Central,2937150,"Paola, Kansas",1176591200,0
Kansas,West North Central,2937150,"Maize, Kansas",1177733032,0
Kansas,West North Central,2937150,"Tonganoxie, Kansas",1166181514,0
Kansas,West North Central,2937150,"Colby, Kansas",1174767259,0
Kansas,West North Central,2937150,"Iola, Kansas",1176318627,0
Kansas,West North Central,2937150,"Concordia, Kansas",1175077650,0
Kansas,West North Central,2937150,"Goddard, Kansas",1166758390,0
Kentucky,East South Central,4512310,"Dycusburg, Kentucky",1166855234,0
Kentucky,East South Central,4512310,"Foster, Kentucky",1167016826,0
Kentucky,East South Central,4512310,"Adairville, Kentucky",1171182425,0
Kentucky,East South Central,4512310,"Albany, Kentucky",1171182578,0
Kentucky,East South Central,4512310,"Alexandria, Kentucky",1170474541,0
Kentucky,East South Central,4512310,"Allen, Kentucky",1177563871,0
Kentucky,East South Central,4512310,"Anchorage, Kentucky",1172601929,0
Kentucky,East South Central,4512310,"Arlington, Kentucky",1165507512,0
Kentucky,East South Central,4512310,"Ashland, Kentucky",1177691308,0
Kentucky,East South Central,4512310,"Auburn, Kentucky",1157155186,0
Kentucky,East South Central,4512310,"Audubon Park, Kentucky",1165507975,0
Kentucky,East South Central,4512310,"Augusta, Kentucky",1179403139,0
Kentucky,East South Central,4512310,"Bancroft, Kentucky",1176318615,0
Kentucky,East South Central,4512310,"Barbourmeade, Kentucky",1174461554,0
Kentucky,East South Central,4512310,"Barbourville, Kentucky",1171521320,0
Kentucky,East South Central,4512310,"Bardstown, Kentucky",1176504611,0
Kentucky,East South Central,4512310,"Bardwell, Kentucky",1165508376,0
Kentucky,East South Central,4512310,"Barlow, Kentucky",1165508387,0
Kentucky,East South Central,4512310,"Beattyville, Kentucky",1165630679,0
Kentucky,East South Central,4512310,"Beaver Dam, Kentucky",1165508903,0
Kentucky,East South Central,4512310,"Bedford, Kentucky",1165508953,0
Kentucky,East South Central,4512310,"Beechwood Village, Kentucky",1165508981,0
Kentucky,East South Central,4512310,"Bellefonte, Kentucky",1165509110,0
Kentucky,East South Central,4512310,"Bellemeade, Kentucky",1165509115,0
Kentucky,East South Central,4512310,"Bellevue, Kentucky",1176395378,0
Kentucky,East South Central,4512310,"Bellewood, Kentucky",1165509168,0
Kentucky,East South Central,4512310,"Benham, Kentucky",1174545497,0
Kentucky,East South Central,4512310,"Benton, Kentucky",1165535725,0
Kentucky,East South Central,4512310,"Berea, Kentucky",1178782473,0
Kentucky,East South Central,4512310,"Berry, Kentucky",1165536019,0
Kentucky,East South Central,4512310,"Blackey, Kentucky",1165536243,0
Kentucky,East South Central,4512310,"Blaine, Kentucky",1165683435,0
Kentucky,East South Central,4512310,"Blandville, Kentucky",1165536344,0
Kentucky,East South Central,4512310,"Bloomfield, Kentucky",1177395884,0
Kentucky,East South Central,4512310,"Blue Ridge Manor, Kentucky",1165536460,0
Kentucky,East South Central,4512310,"Bonnieville, Kentucky",1165536638,0
Kentucky,East South Central,4512310,"Booneville, Kentucky",1165536652,0
Kentucky,East South Central,4512310,"Bowling Green, Kentucky",1178375917,0
Kentucky,East South Central,4512310,"Bradfordsville, Kentucky",1153013058,0
Kentucky,East South Central,4512310,"Brandenburg, Kentucky",1165536850,0
Kentucky,East South Central,4512310,"Bremen, Kentucky",1165536948,0
Kentucky,East South Central,4512310,"Briarwood, Kentucky",1165537033,0
Kentucky,East South Central,4512310,"Brodhead, Kentucky",1165559659,0
Kentucky,East South Central,4512310,"Broeck Pointe, Kentucky",1165537228,0
Kentucky,East South Central,4512310,"Bromley, Kentucky",1170755909,0
Kentucky,East South Central,4512310,"Brooksville, Kentucky",1165537358,0
Kentucky,East South Central,4512310,"Brownsboro Farm, Kentucky",1165537416,0
Kentucky,East South Central,4512310,"Brownsboro Village, Kentucky",1165537418,0
Kentucky,East South Central,4512310,"Brownsville, Kentucky",1176322509,0
Kentucky,East South Central,4512310,"Buckhorn, Kentucky",1165537525,0
Kentucky,East South Central,4512310,"Burgin, Kentucky",1165546357,0
Kentucky,East South Central,4512310,"Burkesville, Kentucky",1165537684,0
Kentucky,East South Central,4512310,"Burnside, Kentucky",1176323019,0
Kentucky,East South Central,4512310,"Butler, Kentucky",1165537815,0
Kentucky,East South Central,4512310,"Cadiz, Kentucky",1175637300,0
Kentucky,East South Central,4512310,"Calhoun, Kentucky",1165537945,0
Kentucky,East South Central,4512310,"California, Kentucky",1176395532,0
Kentucky,East South Central,4512310,"Calvert City, Kentucky",1165538020,0
Kentucky,East South Central,4512310,"Camargo, Kentucky",1165538028,0
Kentucky,East South Central,4512310,"Cambridge, Kentucky",1165538042,0
Kentucky,East South Central,4512310,"Campbellsburg, Kentucky",1176336980,0
Kentucky,East South Central,4512310,"Campbellsville, Kentucky",1169840393,0
Kentucky,East South Central,4512310,"Campton, Kentucky",1165538126,0
Kentucky,East South Central,4512310,"Caneyville, Kentucky",1176345827,0
Kentucky,East South Central,4512310,"Carlisle, Kentucky",1165538330,0
Kentucky,East South Central,4512310,"Carrollton, Kentucky",1165538444,0
Kentucky,East South Central,4512310,"Carrsville, Kentucky",1165538453,0
Kentucky,East South Central,4512310,"Catlettsburg, Kentucky",1165538605,0
Kentucky,East South Central,4512310,"Cave City, Kentucky",1165538636,0
Kentucky,East South Central,4512310,"Centertown, Kentucky",1169533317,0
Kentucky,East South Central,4512310,"Central City, Kentucky",1165538870,0
Kentucky,East South Central,4512310,"Clarkson, Kentucky",1165539564,0
Kentucky,East South Central,4512310,"Clay, Kentucky",1173680403,0
Kentucky,East South Central,4512310,"Clay City, Kentucky",1165644175,0
Kentucky,East South Central,4512310,"Clinton, Kentucky",1165644470,0
Kentucky,East South Central,4512310,"Cloverport, Kentucky",1172861233,0
Kentucky,East South Central,4512310,"Coal Run Village, Kentucky",1167303821,0
Kentucky,East South Central,4512310,"Cold Spring, Kentucky",1176406871,0
Kentucky,East South Central,4512310,"Coldstream, Kentucky",1165644701,0
Kentucky,East South Central,4512310,"Columbia, Kentucky",1176901915,0
Kentucky,East South Central,4512310,"Columbus, Kentucky",1165644895,0
Kentucky,East South Central,4512310,"Concord, Kentucky",1165644999,0
Kentucky,East South Central,4512310,"Corbin, Kentucky",1177309296,0
Kentucky,East South Central,4512310,"Corinth, Kentucky",1165645187,0
Kentucky,East South Central,4512310,"Corydon, Kentucky",1165645274,0
Kentucky,East South Central,4512310,"Covington, Kentucky",1176543731,0
Kentucky,East South Central,4512310,"Crab Orchard, Kentucky",1170225918,0
Kentucky,East South Central,4512310,"Creekside, Kentucky",1177358151,0
Kentucky,East South Central,4512310,"Crescent Springs, Kentucky",1176101969,0
Kentucky,East South Central,4512310,"Crestview, Kentucky",1176419922,0
Kentucky,East South Central,4512310,"Crestview Hills, Kentucky",1176102343,0
Kentucky,East South Central,4512310,"Crestwood, Kentucky",1180202793,0
Kentucky,East South Central,4512310,"Crittenden, Kentucky",1165645641,0
Kentucky,East South Central,4512310,"Crofton, Kentucky",1165645656,0
Kentucky,East South Central,4512310,"Crossgate, Kentucky",1165645703,0
Kentucky,East South Central,4512310,"Cumberland, Kentucky",1177272211,0
Kentucky,East South Central,4512310,"Cynthiana, Kentucky",1176536084,0
Kentucky,East South Central,4512310,"Danville, Kentucky",1174093866,0
Kentucky,East South Central,4512310,"Dawson Springs, Kentucky",1165646218,0
Kentucky,East South Central,4512310,"Dayton, Kentucky",1176420118,0
Kentucky,East South Central,4512310,"Dixon, Kentucky",1165646955,0
Kentucky,East South Central,4512310,"Douglass Hills, Kentucky",1179153066,0
Kentucky,East South Central,4512310,"Dover, Kentucky",1165647097,0
Kentucky,East South Central,4512310,"Drakesboro, Kentucky",1165647180,0
Kentucky,East South Central,4512310,"Druid Hills, Kentucky",1165647217,0
Kentucky,East South Central,4512310,"Dry Ridge, Kentucky",1165647233,0
Kentucky,East South Central,4512310,"Earlington, Kentucky",1173672085,0
Kentucky,East South Central,4512310,"Eddyville, Kentucky",1179890720,0
Kentucky,East South Central,4512310,"Edgewood, Kentucky",1176118631,0
Kentucky,East South Central,4512310,"Edmonton, Kentucky",1165647868,0
Kentucky,East South Central,4512310,"Ekron, Kentucky",1165647926,0
Kentucky,East South Central,4512310,"Elizabethtown, Kentucky",1178625801,0
Kentucky,East South Central,4512310,"Elkhorn City, Kentucky",1176369869,0
Kentucky,East South Central,4512310,"Elkton, Kentucky",1165650473,0
Kentucky,East South Central,4512310,"Elsmere, Kentucky",1176119296,0
Kentucky,East South Central,4512310,"Eminence, Kentucky",1176248540,0
Kentucky,East South Central,4512310,"Erlanger, Kentucky",1176245554,0
Kentucky,East South Central,4512310,"Eubank, Kentucky",1165650856,0
Kentucky,East South Central,4512310,"Evarts, Kentucky",1165650942,0
Kentucky,East South Central,4512310,"Ewing, Kentucky",1165651000,0
Kentucky,East South Central,4512310,"Fairfield, Kentucky",1165746592,0
Kentucky,East South Central,4512310,"Fairview, Kenton County, Kentucky",1176245726,0
Kentucky,East South Central,4512310,"Falmouth, Kentucky",1169220004,0
Kentucky,East South Central,4512310,"Ferguson, Kentucky",1179887056,0
Kentucky,East South Central,4512310,"Fincastle, Kentucky",1165746905,0
Kentucky,East South Central,4512310,"Flatwoods, Kentucky",1177825521,0
Kentucky,East South Central,4512310,"Fleming-Neon, Kentucky",1174126104,0
Kentucky,East South Central,4512310,"Flemingsburg, Kentucky",1165746967,0
Kentucky,East South Central,4512310,"Florence, Kentucky",1179577850,0
Kentucky,East South Central,4512310,"Fordsville, Kentucky",1165747074,0
Kentucky,East South Central,4512310,"Forest Hills, Kentucky",1165747106,0
Kentucky,East South Central,4512310,"Fort Mitchell, Kentucky",1169441165,0
Kentucky,East South Central,4512310,"Fort Thomas, Kentucky",1176457255,0
Kentucky,East South Central,4512310,"Fort Wright, Kentucky",1176246038,0
Kentucky,East South Central,4512310,"Fountain Run, Kentucky",1176372504,0
Kentucky,East South Central,4512310,"Fox Chase, Kentucky",1165747294,0
Kentucky,East South Central,4512310,"Frankfort, Kentucky",1180287072,0
Kentucky,East South Central,4512310,"Franklin, Kentucky",1172117184,0
Kentucky,East South Central,4512310,"Fredonia, Kentucky",1169251110,0
Kentucky,East South Central,4512310,"Frenchburg, Kentucky",1165747433,0
Kentucky,East South Central,4512310,"Fulton, Kentucky",1175519507,0
Kentucky,East South Central,4512310,"Gamaliel, Kentucky",1165747631,0
Kentucky,East South Central,4512310,"Georgetown, Kentucky",1177545711,0
Kentucky,East South Central,4512310,"Germantown, Kentucky",1165747886,0
Kentucky,East South Central,4512310,"Ghent, Kentucky",1171221709,0
Kentucky,East South Central,4512310,"Glasgow, Kentucky",1178516450,0
Kentucky,East South Central,4512310,"Glencoe, Kentucky",1165748061,0
Kentucky,East South Central,4512310,"Glenview, Kentucky",1177037616,0
Kentucky,East South Central,4512310,"Glenview Hills, Kentucky",1165748102,0
Kentucky,East South Central,4512310,"Glenview Manor, Kentucky",1165748105,0
Kentucky,East South Central,4512310,"Goose Creek, Kentucky",1165748238,0
Kentucky,East South Central,4512310,"Goshen, Kentucky",1165748267,0
Kentucky,East South Central,4512310,"Grand Rivers, Kentucky",1165748423,0
Kentucky,East South Central,4512310,"Gratz, Kentucky",1176441999,0
Kentucky,East South Central,4512310,"Graymoor-Devondale, Kentucky",1165748598,0
Kentucky,East South Central,4512310,"Grayson, Kentucky",1165748601,0
